configuration_id,TARGET_CLASS,criterion,Coverage,Size,Length,MutationScore,Total_Goals,Covered_Goals,Lines,Covered_Lines,Total_Methods,Covered_Methods,Fitness_Evaluations,Total_Time,algorithm,ranking_type,crossover_rate,mutation_rate,search_budget,crossover_function,selection_function
RW-SP,org.json.JSONException,BRANCH,1.0,2,4,1.0,3,3,3,6,3,3,50,4413,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.JSONML,BRANCH,0.6923076923076923,18,49,0.112,143,99,12,157,12,12,10275,37460,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.JSONObject,BRANCH,0.5434782608695652,83,233,0.22356739305891848,598,324,104,393,103,90,1223,50948,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.JSONPointer,BRANCH,1.0,15,38,0.45794392523364486,43,43,13,79,13,13,3722,14759,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.JSONPointerException,BRANCH,1.0,1,2,1.0,2,2,2,4,2,2,50,3871,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.JSONStringer,BRANCH,1.0,2,6,0.875,3,3,2,2,2,2,101,4688,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.JSONTokener,BRANCH,0.8345323741007195,31,75,0.4059900166389351,139,115,21,141,21,21,3110,43188,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.JSONWriter,BRANCH,0.8690476190476191,21,77,0.4183381088825215,84,73,15,90,15,15,6731,38294,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.Property,BRANCH,0.9230769230769231,4,9,1.0,13,12,3,17,3,3,53498,35240,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.XML,BRANCH,0.6171003717472119,39,64,0.32192846034214617,269,166,24,193,26,25,2090,44377,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-SP,org.json.XMLTokener,BRANCH,0.96875,44,115,0.48333333333333334,160,155,9,126,9,9,17117,38831,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RW
RW-UNI,org.json.CDL,BRANCH,0.7127659574468085,13,42,0.10979228486646884,94,67,11,72,11,11,2491,92883,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Cookie,BRANCH,0.7384615384615385,12,18,0.5657492354740061,65,48,5,66,5,5,4181,38322,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CookieList,BRANCH,0.8888888888888888,2,7,0.3870967741935484,9,8,3,23,3,3,59210,35621,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTP,BRANCH,0.8888888888888888,5,11,0.45569620253164556,27,24,3,45,3,3,26813,34911,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTPTokener,BRANCH,1.0,4,9,0.7714285714285715,15,15,2,17,2,2,8618,16812,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONArray,BRANCH,0.7136752136752137,68,207,0.2857142857142857,234,167,84,260,84,77,968,59086,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONException,BRANCH,1.0,2,4,1.0,3,3,3,6,3,3,50,4795,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONML,BRANCH,0.32167832167832167,12,32,0.096,143,46,12,81,12,12,4181,37445,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONObject,BRANCH,0.5317725752508361,72,202,0.1864406779661017,598,320,104,401,103,92,957,55061,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointer,BRANCH,0.9767441860465116,13,37,0.37383177570093457,43,42,13,76,13,13,3161,37674,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointerException,BRANCH,1.0,2,2,1.0,2,2,2,4,2,2,50,4641,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONStringer,BRANCH,1.0,2,5,0.875,3,3,2,2,2,2,8210,10679,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONTokener,BRANCH,0.7841726618705036,27,68,0.3793677204658902,139,109,21,134,21,21,764,50298,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONWriter,BRANCH,0.7857142857142857,20,73,0.4469914040114613,84,66,15,85,15,15,2600,41072,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Property,BRANCH,0.9230769230769231,5,13,1.0,13,12,3,17,3,3,73490,34893,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XML,BRANCH,0.5650557620817844,31,49,0.3250388802488336,269,152,24,177,26,25,1019,47363,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XMLTokener,BRANCH,0.78125,29,73,0.3619047619047619,160,125,9,107,9,9,866,53883,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CDL,BRANCH,0.723404255319149,16,48,0.23738872403560832,94,69,11,72,11,11,3977,96662,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Cookie,BRANCH,0.7076923076923077,9,13,0.6146788990825688,65,46,5,59,5,5,3263,39161,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CookieList,BRANCH,0.8888888888888888,3,9,0.3548387096774194,9,8,3,23,3,3,38708,34745,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTP,BRANCH,0.9259259259259259,6,12,0.7468354430379747,27,25,3,45,3,3,14330,35539,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTPTokener,BRANCH,1.0,4,10,0.8142857142857143,15,15,2,17,2,2,152,6474,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONArray,BRANCH,0.6794871794871795,66,225,0.27102803738317754,234,159,84,255,84,80,1223,60506,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONException,BRANCH,1.0,2,4,1.0,3,3,3,6,3,3,50,3774,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONML,BRANCH,0.2937062937062937,12,24,0.0,143,42,12,57,12,11,7751,36206,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONObject,BRANCH,0.5551839464882943,75,219,0.21307506053268765,598,331,104,401,103,89,1988,50223,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointerException,BRANCH,1.0,1,2,1.0,2,2,2,4,2,2,50,4049,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONStringer,BRANCH,1.0,2,6,0.875,3,3,2,2,2,2,1070,5705,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONTokener,BRANCH,0.6618705035971223,23,65,0.3227953410981697,139,92,21,130,21,21,144,43967,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONWriter,BRANCH,0.8214285714285714,19,83,0.40114613180515757,84,69,15,85,15,15,2804,38545,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Property,BRANCH,0.9230769230769231,5,11,0.6666666666666666,13,12,3,17,3,3,39116,34676,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XML,BRANCH,0.5427509293680297,31,43,0.3188180404354588,269,146,24,176,26,25,2415,41427,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XMLTokener,BRANCH,0.81875,32,90,0.4595238095238095,160,131,9,112,9,9,1070,44306,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CDL,BRANCH,0.7340425531914894,14,34,0.23738872403560832,94,69,11,74,11,11,1599,68805,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Cookie,BRANCH,0.7384615384615385,12,15,0.5229357798165137,65,48,5,66,5,5,8312,37081,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CookieList,BRANCH,0.8888888888888888,4,8,0.03225806451612903,9,8,3,20,3,3,29579,35139,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTP,BRANCH,0.9259259259259259,6,12,0.8734177215189873,27,25,3,48,3,3,11474,35490,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTPTokener,BRANCH,1.0,3,8,0.7857142857142857,15,15,2,17,2,2,101,6475,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONArray,BRANCH,0.6623931623931624,64,214,0.253671562082777,234,155,84,250,84,81,1070,53212,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONException,BRANCH,1.0,2,4,1.0,3,3,3,6,3,3,50,4139,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONML,BRANCH,0.3006993006993007,14,26,0.056,143,43,12,72,12,12,2141,36910,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONObject,BRANCH,0.5585284280936454,75,225,0.22518159806295399,598,335,104,417,103,91,1223,91613,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointer,BRANCH,0.9767441860465116,13,30,0.3644859813084112,43,42,13,74,13,13,3824,36412,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointerException,BRANCH,1.0,1,2,1.0,2,2,2,4,2,2,50,5456,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONStringer,BRANCH,1.0,2,9,0.875,3,3,2,2,2,2,50,5802,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONTokener,BRANCH,0.7410071942446043,23,61,0.2762063227953411,139,91,21,126,21,21,50,44097,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONWriter,BRANCH,0.8214285714285714,19,73,0.44412607449856734,84,69,15,85,15,15,2957,40724,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Property,BRANCH,0.9230769230769231,4,12,1.0,13,12,3,17,3,3,20603,35771,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XML,BRANCH,0.5799256505576208,35,57,0.2939346811819596,269,156,24,178,26,25,952,69037,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XMLTokener,BRANCH,0.84375,36,91,0.4928571428571429,160,136,9,114,9,9,1070,63337,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CDL,BRANCH,0.6702127659574468,14,51,0.18991097922848665,94,63,11,67,11,11,3977,77087,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Cookie,BRANCH,0.8615384615384616,13,19,0.6972477064220184,65,57,5,75,5,5,3671,39533,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CookieList,BRANCH,0.8888888888888888,3,8,0.5483870967741935,9,8,3,23,3,3,35801,35056,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTP,BRANCH,0.9629629629629629,6,19,0.7468354430379747,27,26,3,45,3,3,14891,35724,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTPTokener,BRANCH,1.0,3,7,0.7,15,15,2,17,2,2,15197,12099,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONArray,BRANCH,0.7222222222222222,68,217,0.22830440587449932,234,169,84,273,84,82,1121,97202,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONException,BRANCH,1.0,2,6,1.0,3,3,3,6,3,3,50,3794,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONML,BRANCH,0.3076923076923077,12,28,0.056,143,44,12,73,12,12,4436,35741,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONObject,BRANCH,0.5384615384615384,77,211,0.22598870056497175,598,325,104,389,103,87,866,57189,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointer,BRANCH,0.9767441860465116,14,34,0.3644859813084112,43,42,13,74,13,13,9281,35991,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointerException,BRANCH,1.0,1,2,1.0,2,2,2,4,2,2,50,4955,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONStringer,BRANCH,1.0,2,6,0.875,3,3,2,2,2,2,50,4655,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONTokener,BRANCH,0.8057553956834532,27,72,0.39267886855241263,139,101,21,136,21,21,968,45564,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONWriter,BRANCH,0.8095238095238095,18,67,0.42406876790830944,84,68,15,85,15,15,2906,38392,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Property,BRANCH,0.9230769230769231,5,13,1.0,13,12,3,17,3,3,18308,35139,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XML,BRANCH,0.5464684014869888,32,51,0.2954898911353033,269,147,24,179,26,25,1223,45445,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CDL,BRANCH,0.7340425531914894,18,57,0.22255192878338279,94,69,11,71,11,11,2702,95591,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Cookie,BRANCH,0.7384615384615385,10,13,0.39143730886850153,65,48,5,66,5,5,8908,38757,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CookieList,BRANCH,0.8888888888888888,4,7,0.3548387096774194,9,8,3,23,3,3,41054,35313,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTP,BRANCH,0.8888888888888888,5,9,0.45569620253164556,27,24,3,45,3,3,14330,35878,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTPTokener,BRANCH,1.0,4,8,0.7428571428571429,15,15,2,17,2,2,101,6543,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONArray,BRANCH,0.7051282051282052,64,213,0.2416555407209613,234,165,84,265,84,80,815,47665,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONException,BRANCH,1.0,2,4,1.0,3,3,3,6,3,3,50,4071,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONML,BRANCH,0.2517482517482518,10,17,0.0,143,36,12,52,12,11,5660,36774,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONObject,BRANCH,0.5317725752508361,76,225,0.21388216303470542,598,318,104,385,103,89,968,50792,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointer,BRANCH,0.9767441860465116,13,34,0.27102803738317754,43,42,13,77,13,13,7292,35570,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointerException,BRANCH,1.0,1,2,1.0,2,2,2,4,2,2,50,3818,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONStringer,BRANCH,1.0,2,6,0.875,3,3,2,2,2,2,50,4035,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONTokener,BRANCH,0.8201438848920863,29,72,0.39933444259567386,139,113,21,140,21,21,866,50575,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONWriter,BRANCH,0.8095238095238095,19,79,0.38108882521489973,84,68,15,84,15,15,2600,40363,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Property,BRANCH,0.9230769230769231,5,15,1.0,13,12,3,17,3,3,26672,35269,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XML,BRANCH,0.5836431226765799,38,58,0.36391912908242613,269,157,24,181,26,25,1325,46818,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XMLTokener,BRANCH,0.83125,38,93,0.42857142857142855,160,133,9,115,9,9,968,52545,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CDL,BRANCH,0.6914893617021277,13,37,0.10385756676557864,94,65,11,69,11,11,1019,95091,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Cookie,BRANCH,0.8615384615384616,8,15,0.5504587155963303,65,56,5,75,5,5,9689,36621,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CookieList,BRANCH,0.8888888888888888,2,4,0.3548387096774194,9,8,3,23,3,3,41573,34719,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTP,BRANCH,0.9259259259259259,5,11,0.45569620253164556,27,25,3,45,3,3,14228,35822,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTPTokener,BRANCH,1.0,3,8,0.7714285714285715,15,15,2,17,2,2,4385,27278,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONArray,BRANCH,0.7094017094017094,69,256,0.30173564753004006,234,166,84,271,84,82,815,56387,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONException,BRANCH,1.0,2,5,1.0,3,3,3,6,3,3,50,4134,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONML,BRANCH,0.23776223776223776,11,16,0.0,143,34,12,48,12,11,2651,38005,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONObject,BRANCH,0.5367892976588629,70,183,0.17998385794995964,598,321,104,395,103,89,681,50826,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointerException,BRANCH,1.0,1,2,1.0,2,2,2,4,2,2,50,4216,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONStringer,BRANCH,1.0,2,5,0.875,3,3,2,2,2,2,4436,7381,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONTokener,BRANCH,0.7841726618705036,25,60,0.37104825291181365,139,97,21,131,21,21,1112,49425,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONWriter,BRANCH,0.8095238095238095,18,67,0.37249283667621774,84,68,15,84,15,15,2600,40236,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Property,BRANCH,0.9230769230769231,5,12,1.0,13,12,3,17,3,3,31057,34824,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XML,BRANCH,0.5650557620817844,28,44,0.3312597200622084,269,152,24,180,26,25,2061,45820,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XMLTokener,BRANCH,0.75625,30,77,0.42857142857142855,160,121,9,102,9,9,1529,44018,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CDL,BRANCH,0.723404255319149,15,46,0.20771513353115728,94,68,11,70,11,11,1682,93051,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Cookie,BRANCH,0.8615384615384616,10,16,0.6850152905198776,65,56,5,75,5,5,10505,37008,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CookieList,BRANCH,0.8888888888888888,2,4,0.3870967741935484,9,8,3,23,3,3,62678,34763,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTP,BRANCH,0.9629629629629629,7,15,0.7468354430379747,27,26,3,45,3,3,27377,37450,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTPTokener,BRANCH,1.0,3,7,0.7857142857142857,15,15,2,17,2,2,101,5443,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONArray,BRANCH,0.7094017094017094,64,186,0.260347129506008,234,166,84,260,84,80,866,55275,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONException,BRANCH,1.0,2,4,1.0,3,3,3,6,3,3,50,4275,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONML,BRANCH,0.32167832167832167,12,28,0.056,143,46,12,81,12,12,3875,36707,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONObject,BRANCH,0.5284280936454849,70,196,0.1880548829701372,598,319,104,411,103,89,145,50425,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointer,BRANCH,0.9069767441860465,13,33,0.3364485981308411,43,39,13,71,13,13,2549,38364,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointerException,BRANCH,1.0,1,2,1.0,2,2,2,4,2,2,50,5510,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONStringer,BRANCH,1.0,2,6,0.875,3,3,2,2,2,2,1937,7834,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONTokener,BRANCH,0.7985611510791367,27,66,0.41098169717138106,139,98,21,133,21,21,866,47298,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONWriter,BRANCH,0.7619047619047619,18,60,0.31805157593123207,84,64,15,84,15,15,3365,37065,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Property,BRANCH,0.9230769230769231,5,13,1.0,13,12,3,17,3,3,22694,34550,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XML,BRANCH,0.5799256505576208,34,48,0.3545878693623639,269,156,24,181,26,25,1070,61980,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.XMLTokener,BRANCH,0.825,34,86,0.4238095238095238,160,132,9,109,9,9,968,50254,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CDL,BRANCH,0.7446808510638298,15,61,0.228486646884273,94,70,11,71,11,11,1585,77260,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.Cookie,BRANCH,0.8923076923076924,12,17,0.4831804281345566,65,58,5,77,5,5,10851,38297,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.CookieList,BRANCH,0.8888888888888888,4,8,0.3548387096774194,9,8,3,23,3,3,50081,35402,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTP,BRANCH,0.9259259259259259,6,14,0.4810126582278481,27,25,3,45,3,3,22439,35522,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.HTTPTokener,BRANCH,1.0,4,9,0.7428571428571429,15,15,2,17,2,2,13922,15522,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONArray,BRANCH,0.6709401709401709,70,218,0.260347129506008,234,157,84,250,84,79,611,48165,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONException,BRANCH,1.0,2,5,1.0,3,3,3,6,3,3,50,4208,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONML,BRANCH,0.3076923076923077,10,16,0.0,143,44,12,59,12,11,3518,36937,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONObject,BRANCH,0.4899665551839465,74,197,0.22760290556900725,598,295,104,368,103,85,356,54935,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointer,BRANCH,0.9767441860465116,14,39,0.35514018691588783,43,43,13,77,13,13,11474,35894,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONPointerException,BRANCH,1.0,1,2,1.0,2,2,2,4,2,2,50,4163,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONStringer,BRANCH,1.0,2,6,0.875,3,3,2,2,2,2,2243,11780,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONTokener,BRANCH,0.7985611510791367,30,75,0.39267886855241263,139,111,21,136,21,21,764,46570,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
RW-UNI,org.json.JSONWriter,BRANCH,0.7857142857142857,19,62,0.36103151862464183,84,66,15,84,15,15,1937,38540,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RW
