configuration_id,TARGET_CLASS,criterion,Coverage,Size,Length,MutationScore,Total_Goals,Covered_Goals,Lines,Covered_Lines,Total_Methods,Covered_Methods,Fitness_Evaluations,Total_Time,algorithm,ranking_type,crossover_rate,mutation_rate,search_budget,crossover_function,selection_function
RANK-SP,org.apache.commons.codec.language.Caverphone1,BRANCH,1.0,3,6,0.30612244897959184,5,5,2,61,2,2,50,4659,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.ColognePhonetic,BRANCH,0.8909090909090909,7,15,0.3685800604229607,110,98,19,95,19,18,21740,38195,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.DaitchMokotoffSoundex,BRANCH,0.7313432835820896,10,21,0.3866279069767442,134,98,23,108,23,18,13294,38354,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.Metaphone,BRANCH,0.976303317535545,31,64,0.84375,211,205,12,166,12,12,25061,40525,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.Nysiis,BRANCH,1.0,15,31,0.6325088339222615,80,80,8,67,8,8,101,8127,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.net.QuotedPrintableCodec,BRANCH,0.9560439560439561,26,71,0.6355140186915887,91,87,24,109,24,23,28151,38458,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.net.RFC1522Codec,BRANCH,1.0,12,29,0.5786163522012578,19,19,4,39,4,4,14483,17488,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.net.URLCodec,BRANCH,0.9565217391304348,18,41,0.421875,46,44,14,64,14,14,74867,36082,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.net.Utils,BRANCH,1.0,4,4,0.6153846153846154,4,4,3,6,3,3,50,4489,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.Resources,BRANCH,1.0,3,3,0.5,3,3,2,5,2,2,1325,4904,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.StringEncoderComparator,BRANCH,1.0,2,4,0.3333333333333333,3,3,3,11,3,3,50,5859,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.binary.Base32,BRANCH,0.9615384615384616,23,72,0.5685785536159601,104,100,14,171,14,13,42176,42623,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.binary.BinaryCodec,BRANCH,1.0,12,35,0.7159763313609467,54,54,12,54,12,12,101,8631,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.binary.StringUtils,BRANCH,1.0,26,39,0.6153846153846154,39,39,21,39,21,21,305,8371,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.CharEncoding,BRANCH,1.0,1,1,1.0,1,1,1,1,1,1,50,4519,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.digest.DigestUtils,BRANCH,0.900709219858156,54,122,0.4406779661016949,141,127,124,141,124,123,8021,39667,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.digest.HmacUtils,BRANCH,0.9104477611940298,40,91,0.35051546391752575,67,61,58,89,57,57,2345,37559,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.digest.MessageDigestAlgorithms,BRANCH,1.0,1,1,0.22972972972972974,1,1,2,1,1,1,50,3851,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.digest.PureJavaCrc32,BRANCH,1.0,12,32,0.2,23,23,6,25,6,6,101,6745,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.digest.XXHash32,BRANCH,1.0,6,22,0.27249357326478146,23,23,9,79,9,9,21725,19239,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.Caverphone,BRANCH,1.0,4,9,0.75,6,6,5,9,5,5,50,4467,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.Caverphone1,BRANCH,1.0,3,6,0.30612244897959184,5,5,2,61,2,2,50,4612,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.ColognePhonetic,BRANCH,0.8909090909090909,9,18,0.3595166163141994,110,98,19,95,19,18,27665,39747,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.DaitchMokotoffSoundex,BRANCH,0.7313432835820896,9,19,0.3226744186046512,134,98,23,108,23,18,12298,41430,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.Metaphone,BRANCH,0.9715639810426541,32,69,0.71875,211,205,12,165,12,12,27182,41130,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.language.Nysiis,BRANCH,1.0,16,32,0.5123674911660777,80,80,8,67,8,8,32945,24436,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.net.QuotedPrintableCodec,BRANCH,0.9340659340659341,25,71,0.6417445482866043,91,85,24,109,24,23,33761,38180,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.net.RFC1522Codec,BRANCH,0.8947368421052632,10,23,0.6037735849056604,19,17,4,37,4,4,43523,34958,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.net.URLCodec,BRANCH,0.9565217391304348,18,41,0.4739583333333333,46,44,14,65,14,14,64858,36483,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.net.Utils,BRANCH,1.0,4,4,0.5897435897435898,4,4,3,6,3,3,50,4160,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.Resources,BRANCH,1.0,2,2,0.0,3,2,2,4,2,2,3926,6057,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-SP,org.apache.commons.codec.StringEncoderComparator,BRANCH,1.0,2,5,0.3333333333333333,3,3,3,11,3,3,50,7707,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,SP,RANK
RANK-UNI,org.apache.commons.codec.binary.Base32,BRANCH,0.9711538461538461,20,59,0.4339152119700748,104,101,14,169,14,13,7402,40858,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.binary.BinaryCodec,BRANCH,1.0,11,31,0.7337278106508875,54,54,12,54,12,12,101,6824,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.binary.StringUtils,BRANCH,1.0,26,33,0.6666666666666666,39,39,21,37,21,21,3161,11069,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.CharEncoding,BRANCH,1.0,1,1,1.0,1,1,1,1,1,1,50,4861,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.DigestUtils,BRANCH,0.8865248226950354,55,121,0.4576271186440678,141,125,124,139,124,122,9026,39401,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.HmacUtils,BRANCH,0.9402985074626866,41,100,0.4020618556701031,67,63,58,86,57,57,2855,40498,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.MessageDigestAlgorithms,BRANCH,1.0,1,1,0.22972972972972974,1,1,2,1,1,1,50,4025,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.PureJavaCrc32,BRANCH,1.0,12,33,0.22682926829268293,23,23,6,25,6,6,50,6273,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.XXHash32,BRANCH,0.9130434782608695,6,21,0.17994858611825193,23,21,9,70,9,9,19564,37525,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.Caverphone,BRANCH,1.0,4,8,0.75,6,6,5,9,5,5,50,4069,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.Caverphone1,BRANCH,1.0,2,4,0.04081632653061224,5,5,2,61,2,2,50,4187,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.ColognePhonetic,BRANCH,0.8909090909090909,8,17,0.3081570996978852,110,98,19,95,19,18,20096,37817,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.DaitchMokotoffSoundex,BRANCH,0.7313432835820896,10,20,0.24709302325581395,134,98,23,108,23,18,16281,38921,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.Metaphone,BRANCH,0.9383886255924171,29,64,0.7083333333333334,211,198,12,159,12,12,1733,45969,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.Nysiis,BRANCH,1.0,15,31,0.5229681978798587,80,80,8,67,8,8,38759,35725,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.net.QuotedPrintableCodec,BRANCH,0.8791208791208791,26,64,0.4953271028037383,91,80,24,102,24,23,4589,38742,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.net.RFC1522Codec,BRANCH,0.8421052631578947,9,20,0.5849056603773585,19,16,4,36,4,4,5099,36525,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.net.URLCodec,BRANCH,0.9565217391304348,17,37,0.2916666666666667,46,44,14,65,14,14,54057,35603,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.net.Utils,BRANCH,1.0,4,4,0.6153846153846154,4,4,3,6,3,3,50,3959,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.Resources,BRANCH,1.0,3,3,0.5,3,3,2,5,2,2,1223,5548,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.StringEncoderComparator,BRANCH,1.0,2,5,0.3333333333333333,3,3,3,11,3,3,50,7348,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.binary.Base32,BRANCH,0.9615384615384616,23,79,0.4713216957605985,104,100,14,173,14,14,8414,41513,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.binary.BinaryCodec,BRANCH,1.0,12,34,0.6272189349112426,54,54,12,54,12,12,101,7718,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.binary.StringUtils,BRANCH,1.0,23,33,0.6923076923076923,39,39,21,39,21,21,8210,14597,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.CharEncoding,BRANCH,1.0,1,1,1.0,1,1,1,1,1,1,50,4335,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.DigestUtils,BRANCH,0.8652482269503546,53,94,0.423728813559322,141,122,124,135,124,120,1336,40260,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.HmacUtils,BRANCH,0.9402985074626866,41,102,0.3917525773195876,67,63,58,86,57,57,968,39260,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.MessageDigestAlgorithms,BRANCH,1.0,1,1,0.22972972972972974,1,1,2,1,1,1,50,3803,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.PureJavaCrc32,BRANCH,1.0,12,33,0.23170731707317074,23,23,6,25,6,6,101,7502,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.digest.XXHash32,BRANCH,1.0,7,25,0.2827763496143959,23,23,9,78,9,9,28967,28989,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.Caverphone,BRANCH,1.0,4,9,0.75,6,6,5,9,5,5,50,5255,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.Caverphone1,BRANCH,1.0,2,4,0.061224489795918366,5,5,2,61,2,2,50,5311,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.ColognePhonetic,BRANCH,0.8909090909090909,7,15,0.3413897280966767,110,98,19,95,19,18,14705,39260,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.DaitchMokotoffSoundex,BRANCH,0.7313432835820896,11,22,0.3633720930232558,134,98,23,108,23,18,21920,39913,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.Metaphone,BRANCH,0.9052132701421801,24,52,0.7135416666666666,211,191,12,155,12,12,2396,41390,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.language.Nysiis,BRANCH,1.0,13,26,0.5123674911660777,80,80,8,67,8,8,16115,18346,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.net.QuotedPrintableCodec,BRANCH,0.8901098901098901,27,69,0.6261682242990654,91,81,24,100,24,23,2651,43507,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.net.RFC1522Codec,BRANCH,0.8947368421052632,10,24,0.5408805031446541,19,17,4,37,4,4,21980,35988,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
RANK-UNI,org.apache.commons.codec.net.URLCodec,BRANCH,0.9565217391304348,19,47,0.3697916666666667,46,44,14,67,14,14,66302,37013,STANDARD_GA,PREFERENCE_SORTING,0.75,0.75,30,UNI,RANK
